"userid","mood","activity.daily_routines","activity.emotional","activity.entertainment","activity.intellectual","activity.live_music","activity.music_listening","activity.on_the_move","activity.physical","activity.social"
2843,"moody",1,1,1,1,1,1,1,1,1
2845,"angry",0,1,0,0,0,1,0,0,0
2845,"animated",1,0,0,0,0,0,1,1,0
2845,"driving",0,1,0,0,0,0,1,1,0
2845,"encouraged",0,0,0,1,0,0,0,1,0
2845,"enthusiastic",0,1,0,1,0,0,0,0,0
2845,"fast",1,0,0,0,1,1,1,0,0
2845,"fun",0,0,1,0,1,1,0,1,0
2845,"furious",0,1,0,0,0,0,0,0,0
2845,"happy",0,1,1,0,0,1,0,0,1
2845,"heroic",0,1,0,0,0,0,0,1,0
2845,"repetitive",0,1,0,0,0,0,0,1,0
2845,"tranquil",0,1,0,1,0,1,0,1,0
2846,"dreamy",,,,,,,,,
2846,"easy",,,,,,,,,
2846,"encouraged",0,0,0,1,0,0,0,1,0
2846,"good",0,0,1,0,0,0,0,1,0
2847,"bitchy",0,0,0,0,0,0,0,0,0
2847,"delighted",0,1,0,0,0,0,0,0,0
2847,"festive",0,0,0,0,0,0,1,0,0
2847,"repetitive",0,0,1,0,1,0,0,0,0
2847,"soft",0,0,1,1,0,0,1,0,0
2847,"tragic",0,1,0,0,0,0,0,0,0
2849,"gentle",1,0,0,0,1,0,1,1,1
2850,"dancing",0,0,0,0,0,0,0,1,0
2850,"excited",0,0,1,0,1,1,0,0,0
2851,"adorable",1,0,0,0,1,1,0,0,0
2851,"amazed",0,0,1,0,0,0,0,1,1
2851,"emotional",1,1,1,0,1,1,1,1,0
2851,"sad",0,1,0,1,0,1,0,0,0
2851,"tragic",,,,,,,,,
2852,"deep",0,0,1,0,0,0,0,0,0
2852,"easy",0,0,1,0,0,0,0,0,0
2852,"retro",0,1,0,0,0,0,0,0,1
2853,"funny",0,0,1,0,0,1,0,0,1
2853,"spiritual",0,1,0,1,0,0,0,0,0
2854,"cool",0,1,0,1,0,0,0,0,0
2854,"intense",0,1,0,0,0,1,0,0,0
2854,"jumpy",1,0,0,0,0,0,0,1,0
2854,"sorry",0,1,0,0,0,0,0,0,0
2855,"enthusiastic",0,0,0,1,1,1,0,0,0
2855,"epic",1,0,0,0,0,0,1,0,0
2856,"amazed",1,1,0,0,0,1,1,1,0
2856,"hot",1,0,0,0,1,0,1,1,0
2856,"spiritual",0,1,0,1,0,0,0,0,0
2857,"angry",0,0,0,0,1,1,0,0,0
2857,"stimulated",0,0,0,0,0,0,0,0,1
2859,"gentle",0,0,0,0,0,1,0,0,0
2859,"glorious",0,1,0,0,0,0,0,0,0
2859,"tranquil",0,0,0,0,0,1,0,0,0
2860,"positive",0,0,1,1,1,0,1,0,1
2860,"religious",0,1,0,0,0,0,0,0,0
2861,"serene",,,,,,,,,
2862,"dreamy",0,1,0,0,0,0,0,0,0
2862,"elegant",0,0,0,0,0,0,0,0,0
2864,"angry",0,0,1,0,0,1,1,0,0
2864,"peaceful",0,0,0,0,0,1,0,0,0
2865,"passionate",0,0,0,1,0,0,0,1,0
2865,"sorry",0,0,0,1,0,0,0,1,0
2865,"spiritual",0,0,0,1,0,0,0,0,1
2866,"aggressive",1,1,0,0,1,0,1,0,0
2866,"delighted",1,1,1,0,1,1,1,1,1
2866,"sexy",0,1,1,0,1,0,1,0,0
2866,"stimulated",1,1,1,0,1,0,1,1,0
2867,"melancholic",0,1,0,0,0,0,0,0,0
2867,"slow",0,0,0,1,0,0,1,0,0
2867,"smooth",0,1,0,1,0,0,0,0,1
2868,"celebratory",,,,,,,,,
2868,"elegant",0,1,0,1,0,1,0,0,0
2868,"friendly",,,,,,,,,
2868,"happy",1,0,0,0,0,0,0,0,0
2868,"heroic",,,,,,,,,
2868,"inspired",0,0,0,1,0,0,0,0,0
2868,"jumpy",0,0,0,0,0,0,0,1,0
2868,"pulsating",0,0,0,0,0,0,0,1,0
2868,"reflective",0,0,0,1,0,0,0,0,0
2868,"satisfied",0,0,0,0,0,0,0,1,0
2868,"tranquil",0,1,0,0,0,1,0,0,0
2869,"hot",0,0,0,0,1,0,0,1,0
2871,"adorable",0,0,0,0,0,1,0,1,0
2871,"dreamy",1,0,1,0,1,1,1,0,0
2871,"epic",0,0,1,0,0,0,0,0,1
2871,"fantastic",0,1,1,0,0,1,0,1,0
2871,"free",0,1,0,0,0,1,0,0,0
2871,"melancholic",0,0,0,0,0,0,1,0,1
2871,"motivational",0,0,0,0,0,0,0,1,0
2871,"pleasant",1,0,0,0,0,1,1,1,0
2871,"reflective",0,1,0,0,0,1,0,0,0
2871,"serene",0,0,0,0,0,0,0,1,0
2871,"severe",0,1,0,0,0,1,0,0,0
2871,"smooth",0,1,0,0,1,1,0,0,0
2872,"festive",1,1,1,1,1,1,1,1,1
2872,"friendly",1,1,1,1,1,1,1,1,1
2872,"inspired",1,0,1,1,1,1,1,1,1
2872,"sensual",0,1,0,0,0,0,0,1,0
2872,"strong",0,0,1,0,1,1,1,1,0
2873,"interested",0,1,0,0,1,1,0,1,0
2873,"playful",1,0,0,0,1,0,1,0,0
2874,"energetic",1,0,1,0,1,0,1,1,1
2874,"funny",1,0,1,0,1,1,1,0,1
2874,"pleasant",0,1,0,1,0,0,0,1,0
2874,"positive",1,1,1,0,0,1,1,1,0
2874,"satisfied",1,0,1,1,0,0,1,0,1
2874,"sexual",1,1,0,1,0,1,1,1,0
2874,"stimulated",0,1,0,1,0,1,1,1,0
2874,"tranquil",1,1,0,1,0,0,1,1,0
2875,"repetitive",0,0,0,0,0,1,1,1,0
2875,"sorry",0,0,0,0,0,0,0,1,0
2878,"angry",0,0,0,0,0,0,0,1,0
2878,"bitchy",0,0,0,0,0,0,0,1,0
2878,"epic",0,0,0,0,0,0,1,0,0
2878,"interested",0,0,1,0,0,0,1,0,0
2878,"moody",0,1,0,0,0,0,0,0,0
2878,"passionate",,,,,,,,,
2878,"pulsating",,,,,,,,,
2878,"reflective",1,1,0,1,0,1,1,1,0
2878,"spontaneous",0,0,0,0,0,0,0,1,1
2880,"bitchy",1,0,0,0,0,0,1,0,0
2880,"stylish",1,0,0,0,0,0,1,0,0
2885,"fantastic",,,,,,,,,
2887,"elegant",0,0,1,1,0,1,0,0,1
2887,"religious",0,0,0,0,0,0,0,0,1
2888,"aggressive",0,0,1,0,0,0,1,1,0
2888,"amazed",0,0,0,0,1,0,0,0,0
2888,"angry",0,0,1,0,0,0,1,1,0
2888,"bitchy",0,0,1,0,1,0,1,0,0
2888,"celebratory",0,0,1,0,1,0,1,1,0
2888,"cool",0,0,0,0,1,1,1,0,0
2888,"dancing",0,0,1,0,0,1,1,1,0
2888,"driving",0,0,0,0,0,0,1,0,0
2888,"easy",0,0,0,1,0,0,1,0,1
2888,"elegant",0,0,1,0,1,1,1,0,0
2888,"energetic",0,0,1,0,1,0,1,1,0
2888,"euphoric",0,1,0,0,1,0,1,0,0
2888,"fantastic",0,1,0,0,0,0,0,0,0
2888,"friendly",0,0,0,0,1,1,0,0,0
2888,"funny",0,1,0,0,1,0,0,1,0
2888,"gentle",0,1,0,0,0,0,1,1,0
2888,"graceful",1,0,0,0,1,1,0,0,0
2888,"heroic",0,0,1,0,1,0,1,0,0
2888,"hot",1,0,0,0,1,0,1,1,0
2888,"in_love",0,1,0,0,1,1,0,0,0
2888,"liberated",0,1,0,0,1,0,0,0,0
2888,"light_hearted",1,0,0,0,0,1,0,0,0
2888,"loud",0,0,0,0,1,0,1,1,0
2888,"motivational",0,0,1,0,0,0,1,1,0
2888,"nocturnal",0,1,0,0,0,1,0,0,1
2888,"peaceful",1,1,0,0,1,1,0,0,1
2888,"playful",1,0,0,0,0,0,1,0,0
2888,"pleasant",0,0,0,0,0,1,1,0,0
2888,"positive",1,0,0,0,1,1,1,0,0
2888,"powerful",0,0,1,0,1,0,1,1,0
2888,"religious",0,1,0,0,0,0,0,0,0
2888,"satisfied",0,0,0,0,1,0,0,1,0
2888,"sensual",0,1,0,0,1,0,0,0,0
2888,"severe",0,0,1,0,1,1,1,0,0
2888,"sexual",0,1,0,0,1,1,0,0,0
2888,"slow",0,0,1,0,1,1,1,1,0
2888,"smooth",0,0,0,0,0,0,1,0,0
2888,"soft",0,0,0,1,1,1,0,0,1
2888,"sorry",0,0,0,0,1,0,0,0,0
2888,"strong",0,0,1,0,0,0,1,1,0
2888,"stylish",0,0,0,0,0,0,1,1,0
2888,"successful",0,1,1,0,0,0,1,0,0
2888,"uplifting",0,0,0,0,1,0,1,0,0
2889,"easy",1,0,1,0,1,0,0,0,0
2889,"furious",1,0,0,0,0,1,0,1,0
2889,"pulsating",1,0,0,0,0,1,0,1,0
2889,"satisfied",1,0,0,0,1,0,0,1,0
2889,"sentimental",1,0,1,0,0,0,0,0,1
2889,"sorry",0,1,0,1,0,0,0,1,0
2890,"sad",,,,,,,,,
2890,"successful",0,0,1,0,1,0,0,0,1
2891,"animated",1,0,1,0,1,1,1,1,0
2893,"amazed",1,1,1,0,1,1,0,1,0
2893,"dramatic",1,0,1,0,1,1,0,0,0
2893,"enthusiastic",1,0,1,1,1,1,1,1,0
2893,"heroic",1,0,1,0,1,1,1,0,0
2893,"joyful",1,1,1,1,1,1,1,1,1
2893,"melancholic",1,1,0,1,0,1,1,1,1
2893,"sentimental",1,1,0,1,0,1,1,1,1
2893,"smooth",1,0,1,1,1,1,1,0,0
2894,"bitchy",,,,,,,,,
2894,"good",0,0,1,0,0,0,1,1,0
2894,"playful",0,0,0,0,0,0,0,1,1
2894,"strong",0,0,0,0,1,0,0,1,0
2896,"aggressive",0,1,1,0,0,1,1,1,0
2896,"sad",0,1,0,1,0,0,0,0,0
2897,"cool",0,1,0,0,0,0,0,0,0
2897,"delighted",1,1,1,1,1,1,1,1,1
2897,"driving",1,1,1,1,1,1,1,1,1
2897,"fantastic",0,0,0,0,1,0,0,0,0
2897,"peaceful",0,0,0,0,0,0,0,0,1
2897,"serene",0,0,0,0,0,0,0,0,0
2898,"glorious",0,0,1,1,0,0,0,0,0
2899,"elegant",0,0,0,0,0,0,0,0,0
2899,"enthusiastic",0,0,0,0,0,0,0,0,0
2899,"fast",0,0,0,0,1,1,1,0,0
2899,"serene",1,1,0,1,0,0,0,1,0
2899,"spiritual",0,1,1,0,0,1,0,0,1
2899,"successful",0,0,0,0,0,0,0,0,0
2900,"bored",0,0,0,0,0,0,0,0,0
2900,"in_love",0,0,0,0,0,0,0,0,1
2901,"sorry",0,1,0,0,0,0,0,0,0
2902,"adorable",0,1,0,0,0,0,0,1,0
2902,"powerful",1,0,0,0,1,1,1,1,0
2902,"repetitive",1,0,0,0,0,0,0,1,0
2903,"furious",0,0,0,0,1,0,1,1,0
2904,"dancing",0,0,0,0,0,0,1,1,1
2904,"delighted",0,0,1,0,1,1,0,0,1
2905,"adorable",1,0,0,0,0,0,0,0,0
2905,"elegant",,,,,,,,,
2905,"encouraged",,,,,,,,,
2905,"energetic",,,,,,,,,
2905,"enthusiastic",,,,,,,,,
2905,"free",,,,,,,,,
2905,"furious",,,,,,,,,
2905,"glorious",,,,,,,,,
2905,"intense",1,0,0,0,0,0,0,0,0
2905,"peaceful",0,0,0,0,0,0,1,0,0
2905,"positive",,,,,,,,,
2905,"relaxed",1,1,0,0,0,0,1,1,0
2905,"repetitive",0,0,0,0,0,0,0,0,0
2905,"sensual",,,,,,,,,
2905,"serene",,,,,,,,,
2905,"sexual",0,0,0,0,0,0,0,0,0
2905,"soft",,,,,,,,,
2905,"spontaneous",,,,,,,,,
2905,"stimulated",,,,,,,,,
2906,"funny",0,0,1,0,0,0,1,1,1
2906,"motivational",0,1,0,1,0,1,0,0,1
2906,"pulsating",0,0,0,0,1,0,1,1,1
2907,"celebratory",0,1,0,0,0,0,0,0,0
2907,"easy",0,0,0,0,0,0,0,0,1
2907,"funny",0,0,0,0,0,0,0,1,1
2907,"joyful",1,0,0,0,1,0,1,0,1
2908,"dreamy",1,1,0,0,0,1,1,0,0
2908,"elegant",1,0,0,0,0,0,1,0,0
2908,"melancholic",0,1,0,0,0,0,0,0,0
2908,"playful",,,,,,,,,
2909,"good",0,1,1,1,1,1,1,1,1
2909,"graceful",0,1,1,1,1,1,0,0,0
2909,"intense",1,1,1,1,1,1,0,0,0
2909,"soft",0,1,0,1,1,1,1,0,0
2909,"strong",0,0,0,0,1,1,0,0,0
2910,"sensual",0,1,0,0,1,1,1,0,1
2910,"stylish",1,0,1,0,1,1,1,1,1
2911,"bitchy",0,0,1,0,1,0,0,0,0
2911,"delighted",1,1,0,0,0,1,0,0,1
2911,"dramatic",0,1,0,0,1,1,0,0,0
2911,"elegant",1,1,0,1,0,1,0,1,0
2911,"fantastic",1,0,0,1,0,1,0,1,0
2911,"liked",1,0,1,0,1,1,1,0,1
2911,"playful",1,0,1,0,0,0,0,1,1
2911,"sorry",0,1,0,0,1,1,0,0,0
2914,"animated",0,0,0,0,0,0,0,0,0
2914,"dramatic",0,0,0,0,0,1,0,0,0
2914,"driving",0,0,0,0,0,0,1,0,0
2914,"easy",0,0,0,0,0,0,0,0,0
2914,"friendly",0,0,0,0,0,0,0,0,1
2914,"fun",0,0,0,0,0,0,0,0,0
2914,"reflective",0,0,0,0,0,0,0,0,0
2917,"emotional",0,0,0,0,0,0,0,0,0
2917,"jumpy",1,0,0,0,1,0,0,1,0
2919,"loud",0,1,1,0,1,0,0,1,0
2919,"satisfied",1,1,0,1,0,0,1,1,1
2920,"free",0,0,0,0,0,0,0,0,1
2920,"happy",0,1,1,0,0,0,0,1,0
2921,"happy",1,0,1,0,1,0,1,0,1
2921,"in_love",0,1,0,1,0,1,0,0,1
2923,"graceful",0,0,1,0,0,0,0,0,1
2923,"sad",0,1,0,0,0,0,1,0,0
2923,"sensual",0,1,0,0,0,0,0,1,1
2923,"sentimental",1,1,0,0,0,0,1,1,1
2924,"fun",1,0,1,0,0,0,0,0,1
2924,"in_love",,,,,,,,,
2924,"religious",,,,,,,,,
2926,"bored",0,0,0,0,0,0,0,0,0
2926,"strong",1,0,0,1,0,0,1,1,0
2927,"inspired",0,0,0,0,0,1,1,1,0
2928,"inspired",1,1,1,1,1,1,1,1,1
2928,"slow",0,1,0,0,1,1,0,1,0
2929,"liberated",0,0,0,0,0,0,1,1,0
2931,"stimulated",0,1,0,1,0,0,0,0,0
2931,"successful",1,0,0,0,0,0,0,1,0
2932,"religious",0,1,0,1,0,0,0,1,0
2932,"repetitive",1,0,1,0,0,0,0,0,0
2933,"energetic",,,,,,,,,
2933,"free",,,,,,,,,
2933,"rhythmical",0,0,0,0,1,0,0,0,0
2933,"sensual",0,0,1,0,0,0,0,0,0
2935,"playful",0,1,1,0,0,1,0,1,1
2935,"sexy",0,0,0,0,0,0,0,0,0
2935,"uplifting",0,1,1,0,1,1,0,1,1
2936,"driving",0,1,0,0,0,0,0,0,0
2936,"powerful",0,0,1,0,0,0,0,0,0
2936,"slow",0,1,0,0,1,1,1,0,0
2936,"tragic",0,0,0,0,0,1,0,0,0
2938,"easy",0,1,0,1,0,1,1,1,0
2938,"passionate",0,0,0,0,0,0,0,0,1
2939,"dancing",0,0,0,1,0,0,0,0,0
2939,"deep",0,0,0,0,1,0,0,1,0
2939,"encouraged",0,1,0,0,0,0,1,0,0
2939,"fast",0,0,0,0,0,0,0,1,0
2939,"jumpy",0,1,0,0,0,0,0,0,0
2939,"reflective",0,0,0,0,1,0,0,0,0
2939,"relaxed",1,0,0,0,0,1,0,0,0
2939,"spiritual",0,0,0,1,0,0,0,0,0
2940,"excited",0,1,0,0,0,1,0,1,0
2940,"fun",0,0,0,0,0,0,1,1,1
2942,"celebratory",1,1,1,1,1,1,1,1,1
2943,"enthusiastic",1,0,0,0,0,0,0,1,0
2943,"sentimental",0,1,0,0,0,0,0,0,0
2945,"adorable",0,0,0,0,0,0,0,0,0
2945,"dreamy",0,0,0,0,0,0,0,0,0
2945,"encouraged",0,0,0,0,0,0,0,0,0
2945,"euphoric",0,0,0,0,0,0,0,0,0
2945,"liked",0,0,0,0,0,0,0,0,0
2945,"nocturnal",0,0,0,0,0,0,0,0,0
2945,"passionate",1,0,0,0,0,0,0,0,0
2945,"pulsating",0,0,0,0,0,0,0,0,0
2946,"free",1,1,1,1,1,1,1,1,1
2946,"furious",0,0,0,0,1,0,0,0,0
2946,"retro",0,1,0,0,0,0,0,0,0
2946,"severe",1,1,0,1,0,0,1,0,1
2946,"stylish",0,0,0,0,1,0,0,0,0
2947,"rhythmical",0,0,1,0,1,1,1,1,0
2947,"sorry",0,1,1,1,0,1,1,0,0
2949,"stimulated",0,0,0,0,1,1,1,1,1
2950,"jumpy",0,0,0,0,0,0,0,1,1
2950,"nocturnal",0,1,0,1,0,0,0,1,1
2951,"fast",0,0,0,0,1,1,1,1,0
2951,"loud",0,0,0,0,1,0,0,1,0
2952,"driving",1,0,0,0,1,1,1,1,0
2952,"inspired",1,1,0,0,1,1,1,1,1
2954,"amazed",0,0,0,0,1,0,0,0,0
2954,"energetic",0,0,0,0,0,0,0,1,0
2954,"enthusiastic",0,0,0,0,0,0,0,1,0
2954,"interested",0,0,0,0,1,0,0,0,0
2954,"light_hearted",0,1,0,0,0,0,0,0,0
2954,"loud",0,0,0,0,1,0,0,0,1
2954,"melancholic",0,1,0,0,0,0,0,0,0
2954,"moody",0,0,0,0,0,0,0,1,0
2954,"motivational",0,0,0,0,0,0,0,1,0
2954,"playful",1,0,0,0,0,0,0,0,0
2954,"reflective",0,0,0,0,0,1,0,0,0
2954,"sad",0,0,0,0,0,0,0,1,0
2954,"sorry",0,0,0,0,0,1,0,0,0
2954,"spiritual",0,0,0,0,0,1,0,0,0
2954,"successful",0,0,1,0,0,0,0,0,0
2955,"angry",0,0,1,0,0,0,0,1,0
2955,"bored",0,0,0,0,0,0,0,0,0
2955,"deep",1,0,0,0,1,1,1,1,0
2955,"emotional",1,0,0,1,1,1,1,0,1
2955,"festive",0,0,0,0,1,1,0,0,0
2955,"fun",1,1,1,1,1,1,1,1,1
2955,"glorious",1,1,1,0,1,1,1,0,0
2955,"jumpy",0,0,1,0,0,0,0,0,1
2955,"loud",1,0,1,0,1,1,1,1,1
2955,"moody",0,0,1,0,1,1,0,0,1
2955,"peaceful",0,1,0,0,0,1,0,0,0
2955,"playful",1,0,1,0,1,0,1,1,1
2955,"pulsating",1,0,1,0,0,0,1,1,0
2955,"retro",1,1,1,1,1,1,1,1,1
2955,"sad",0,0,0,1,1,1,0,0,0
2955,"serene",0,1,0,1,0,0,1,0,0
2956,"delighted",0,0,1,1,0,0,1,0,0
2956,"excited",0,0,1,1,0,0,1,1,0
2956,"fast",0,0,1,0,0,0,1,1,0
2956,"heroic",0,0,1,1,0,0,1,1,0
2956,"repetitive",0,0,1,0,0,0,1,1,0
2956,"retro",0,0,1,1,0,0,1,1,0
2956,"sorry",0,0,1,0,0,0,1,1,0
2957,"driving",0,0,1,1,1,0,1,0,0
2957,"friendly",0,0,0,0,0,1,0,0,0
2957,"graceful",0,0,0,0,0,1,0,0,0
2957,"intense",0,0,0,1,1,0,1,0,0
2957,"playful",0,0,1,0,0,0,1,0,1
2957,"severe",0,1,0,0,0,0,0,0,0
2958,"celebratory",0,0,1,0,1,0,0,0,0
2958,"jumpy",0,0,0,0,0,0,0,0,0
2958,"melancholic",0,1,0,0,0,1,0,0,0
2958,"pleasant",0,1,0,0,1,1,0,1,0
2958,"severe",0,0,0,0,0,0,0,0,0
2958,"spontaneous",0,0,1,0,0,0,0,0,0
2958,"stimulated",0,1,0,0,0,0,1,1,0
2959,"dramatic",0,0,1,0,0,0,0,0,0
2959,"friendly",0,0,1,0,1,1,0,0,1
2959,"gentle",0,1,0,1,0,1,0,0,0
2959,"jumpy",0,1,0,0,0,0,0,0,0
2959,"pulsating",0,0,0,0,1,1,1,1,0
2960,"peaceful",0,0,0,0,0,0,1,0,0
2960,"stimulated",1,0,0,0,0,0,0,0,0
2960,"strong",0,0,0,0,0,0,0,0,1
2960,"uplifting",0,0,0,0,0,1,0,0,0
2961,"bored",0,0,0,0,0,0,0,1,0
2961,"good",0,0,0,0,1,0,0,0,0
2964,"amazed",1,1,0,0,1,1,1,1,1
2964,"light_hearted",0,1,0,0,1,1,0,1,1
2965,"intense",0,0,0,0,1,1,0,0,0
2965,"passionate",0,0,0,0,0,1,0,0,0
2965,"sensual",,,,,,,,,
2965,"successful",,,,,,,,,
2966,"slow",0,0,0,0,0,1,0,1,0
2966,"smooth",0,0,0,0,0,0,0,1,0
2968,"deep",0,0,1,0,1,1,1,0,0
2968,"driving",1,0,0,0,1,1,1,1,0
2968,"epic",1,1,0,0,0,1,1,0,0
2968,"satisfied",1,0,0,0,1,1,1,1,0
2969,"in_love",0,1,0,0,0,0,0,0,1
2969,"retro",1,0,0,0,0,1,1,1,1
2970,"peaceful",1,1,1,1,1,1,1,1,1
2970,"sexual",1,1,1,1,1,1,1,1,1
2971,"repetitive",0,0,0,0,0,0,1,0,0
2971,"serene",1,1,0,1,0,1,1,1,0
2971,"severe",0,0,1,0,0,0,0,1,0
2971,"spontaneous",1,0,1,0,0,0,1,0,0
2972,"celebratory",0,1,0,0,1,0,0,1,1
2973,"sensual",1,1,0,0,0,0,0,0,1
2973,"uplifting",0,1,0,1,0,1,0,0,0
2974,"celebratory",,,,,,,,,
2974,"funny",0,0,0,0,0,0,1,0,0
2974,"liked",0,0,0,0,1,0,0,0,0
2974,"sorry",0,1,0,0,0,0,0,0,0
2975,"dancing",0,0,0,0,0,0,0,1,1
2975,"inspired",1,1,1,1,1,1,1,1,1
2975,"successful",1,1,1,1,1,1,1,1,1
2976,"adorable",1,1,1,0,0,0,1,0,0
2976,"heroic",0,1,1,0,0,0,0,1,0
2977,"adorable",1,0,0,0,0,0,1,0,0
2977,"amazed",0,0,0,0,1,0,0,0,0
2977,"angry",0,1,0,0,0,0,0,0,0
2977,"animated",1,0,0,0,0,0,1,0,0
2977,"bitchy",0,0,0,0,0,0,0,0,0
2977,"celebratory",1,0,0,1,0,0,0,0,0
2977,"dancing",0,1,1,0,0,0,0,0,0
2977,"delighted",1,0,1,0,0,0,0,0,0
2977,"dreamy",1,0,0,0,0,0,1,0,0
2977,"driving",1,0,0,0,0,0,1,0,0
2977,"easy",1,0,0,0,0,0,1,0,0
2977,"elegant",0,0,0,1,1,0,0,0,1
2977,"enthusiastic",1,0,0,0,0,0,1,0,0
2977,"euphoric",1,0,0,0,0,0,1,0,0
2977,"excited",1,0,0,0,0,0,1,0,0
2977,"festive",0,0,0,0,0,0,1,0,0
2977,"happy",1,0,0,0,0,0,1,0,0
2977,"inspired",1,0,0,0,0,0,1,0,0
2977,"intense",0,0,1,0,1,0,0,1,0
2977,"interested",1,0,0,0,0,0,1,0,0
2977,"jumpy",1,0,0,0,0,0,1,0,0
2977,"light_hearted",1,0,1,1,0,0,1,0,0
2977,"moody",0,0,0,1,0,0,0,0,0
2977,"motivational",1,0,0,0,0,0,1,0,0
2977,"passionate",0,1,0,0,1,0,1,0,0
2977,"powerful",1,0,0,0,0,0,1,0,0
2977,"rhythmical",1,0,0,0,0,0,1,0,0
2977,"romantic",1,1,1,1,0,0,1,1,0
2977,"satisfied",0,0,0,0,0,0,0,0,1
2977,"sensual",0,1,0,0,0,0,0,1,0
2977,"sentimental",1,1,0,0,0,0,1,0,0
2977,"serene",0,1,0,0,0,0,0,0,0
2977,"severe",0,0,0,1,0,0,0,0,0
2977,"spontaneous",1,0,0,0,0,0,1,0,0
2977,"strong",1,0,0,0,0,0,1,0,0
2977,"successful",0,0,0,1,0,0,0,0,0
2978,"amazed",0,0,0,0,0,0,1,1,0
2978,"easy",0,0,1,0,1,1,1,1,1
2978,"smooth",0,0,1,0,0,0,1,1,0
2979,"aggressive",1,0,0,0,1,0,0,1,0
2979,"celebratory",1,0,1,0,0,0,1,1,1
2979,"fun",1,0,1,0,0,0,1,1,1
2979,"happy",1,1,1,1,0,1,1,1,1
2979,"intense",0,1,0,0,0,0,0,0,0
2979,"melancholic",0,1,0,1,0,1,0,0,1
2979,"nocturnal",0,1,0,1,1,0,0,0,1
2979,"playful",1,0,0,1,0,0,1,0,1
2979,"sad",0,1,0,0,0,0,0,0,0
2979,"severe",0,1,0,1,0,0,0,0,0
2979,"tragic",0,1,0,0,0,0,0,0,0
2980,"happy",0,1,0,0,0,0,1,0,0
2980,"light_hearted",0,0,0,1,1,0,0,0,0
2984,"moody",,,,,,,,,
2984,"repetitive",,,,,,,,,
2985,"adorable",0,0,0,0,0,1,1,0,1
2985,"jumpy",0,0,0,0,0,0,1,1,0
2987,"euphoric",1,0,1,0,0,0,1,1,0
2987,"intense",0,0,0,0,0,0,1,0,0
2988,"delighted",1,1,1,1,1,1,1,1,1
2988,"loud",1,1,1,1,1,1,1,1,1
2988,"positive",1,0,1,0,1,0,1,1,1
2988,"pulsating",0,0,0,0,0,0,0,0,0
2988,"soft",0,0,0,0,0,0,0,1,0
2992,"dramatic",0,0,1,0,1,1,1,1,1
2995,"dancing",1,1,1,1,1,1,1,1,1
2995,"good",1,1,1,1,1,1,1,1,1
2995,"tranquil",0,1,1,1,0,0,0,0,0
2996,"joyful",,,,,,,,,
2996,"severe",,,,,,,,,
2998,"excited",1,0,0,0,0,1,1,1,1
2998,"friendly",0,1,1,0,0,0,0,1,1
2998,"religious",0,1,0,0,1,0,0,0,1
2998,"tragic",0,1,0,0,0,0,0,0,0
3001,"bitchy",1,0,0,0,0,0,0,0,0
3001,"delighted",0,0,0,0,1,1,1,0,0
3002,"adorable",0,1,1,0,0,0,1,0,0
3002,"sexual",0,0,0,0,0,0,1,0,0
3002,"strong",0,0,1,0,0,0,1,0,0
3003,"joyful",0,0,0,0,1,0,1,0,0
3005,"angry",0,0,0,0,1,1,1,1,0
3005,"cool",1,1,1,0,1,1,1,1,1
3005,"elegant",0,1,1,1,0,1,0,0,1
3005,"emotional",0,0,0,0,1,1,1,1,0
3005,"free",1,1,1,0,1,1,1,0,0
3005,"good",1,0,0,0,1,1,1,1,1
3005,"graceful",0,1,0,1,1,0,0,1,1
3005,"heroic",0,0,0,0,1,0,1,0,0
3005,"hot",0,1,0,1,1,1,1,0,0
3005,"inspired",0,1,0,1,0,1,0,0,0
3005,"joyful",1,1,1,0,1,1,1,1,1
3005,"liberated",1,1,1,0,1,1,1,1,1
3005,"light_hearted",0,0,1,0,0,1,1,0,0
3005,"melancholic",0,1,1,0,1,1,0,0,1
3005,"nocturnal",0,1,0,1,1,1,0,0,1
3005,"peaceful",1,1,0,0,0,1,0,0,1
3005,"positive",1,1,1,0,1,1,1,1,1
3005,"powerful",1,0,0,0,1,1,1,1,1
3005,"romantic",1,1,1,0,1,1,0,0,1
3005,"sentimental",1,0,0,0,0,1,1,1,1
3005,"soft",1,1,1,0,1,0,0,1,1
3005,"spontaneous",1,0,1,0,1,1,1,1,0
3005,"tragic",0,1,0,1,1,1,0,1,0
3005,"tranquil",1,1,0,0,1,1,0,0,1
3006,"free",0,0,1,1,0,0,1,0,1
3006,"sexual",0,1,0,0,0,0,0,0,0
3007,"loud",1,1,1,0,0,0,1,0,0
3007,"pleasant",1,0,1,0,1,1,1,0,1
3009,"tragic",0,0,0,0,0,0,0,0,0
3009,"tranquil",0,1,0,0,0,0,0,0,0
3011,"joyful",0,0,0,0,0,0,0,1,0
3011,"motivational",0,0,0,0,1,0,0,0,0
3012,"easy",0,1,0,0,0,0,0,1,1
3012,"stylish",0,1,0,0,1,0,0,0,0
3016,"festive",1,1,1,1,1,1,1,1,1
3016,"moody",0,1,0,0,0,0,0,0,0
3017,"aggressive",0,0,0,0,1,0,0,0,0
3017,"bitchy",1,0,0,0,0,0,0,0,0
3017,"bored",0,0,0,0,0,0,0,0,1
3017,"dancing",0,0,0,0,1,0,0,0,1
3017,"deep",0,0,0,1,0,0,1,0,0
